tracking_id,source,campaign,influencer_id,user_id,product,date,orders,revenue
TRK17080,influencer_marketing,HKV_DailyWellness,INF035,77145cf4-de42-4a82-9bb8-c99d764ffc74,Gummy Stars,2025-03-30 04:48:50,1,429.16
TRK17081,influencer_marketing,HKV_GlowUp,INF035,2699c557-b08c-4485-983c-4836e3461e7b,Biotin,2025-03-26 04:48:50,1,749.88
TRK17082,influencer_marketing,MB_NewYearBulk,INF035,84b6302a-90a8-4599-8096-05a22ab50638,Protein Oats for Teens,2025-03-29 04:48:50,1,663.46
TRK17083,influencer_marketing,MB_SummerFit,INF035,a679f562-f425-40ca-b301-6063b82f94e8,Protein Oats for Teens,2025-03-29 04:48:50,1,959.1
TRK17084,influencer_marketing,HKV_GlowUp,INF035,b186bd4a-93ce-426e-bc84-894f70234d7c,Creatine,2025-03-30 04:48:50,1,3884.89
TRK17085,influencer_marketing,Gritzo_KidsHealth,INF035,f9122147-4cae-4646-9539-ef201a5475e6,Mass Gainer,2025-03-27 04:48:50,1,3568.05
TRK17086,influencer_marketing,HKV_DailyWellness,INF035,9117e34b-a5c4-4558-8ba6-d64b72e31256,Multivitamin,2025-03-30 04:48:50,1,1265.13
TRK17087,influencer_marketing,MB_SummerFit,INF035,644ce314-a4d5-4737-a847-f17e41f15887,Multivitamin,2025-03-26 04:48:50,1,916.76
TRK17088,influencer_marketing,MB_SummerFit,INF035,8f26af82-8fca-4f3a-8143-10c0dba4d8b9,Mass Gainer,2025-03-28 04:48:50,1,4917.33
TRK17089,influencer_marketing,HKV_DailyWellness,INF035,f3b5a8a4-b226-43f6-9817-0030271f3bb3,Omega 3,2025-03-27 04:48:50,1,1102.52
TRK17090,influencer_marketing,HKV_DailyWellness,INF035,d660c30c-8a9d-4f3e-8558-cf3cf986d77d,Omega 3,2025-03-29 04:48:50,1,1728.3
TRK17091,influencer_marketing,MB_NewYearBulk,INF035,983fd10d-7cbf-4fca-b085-3de3c0b7bd5b,Protein Oats for Teens,2025-03-25 04:48:50,1,815.5
TRK17092,influencer_marketing,MB_NewYearBulk,INF035,4598bab4-48d1-4d0e-a22a-31dcaa6d47bc,Creatine,2025-03-27 04:48:50,1,2830.45
TRK17093,influencer_marketing,MB_SummerFit,INF035,88c9778b-2a18-4fcb-98ee-e6664f97efc2,Gummy Stars,2025-03-30 04:48:50,1,553.97
TRK17094,influencer_marketing,Gritzo_KidsHealth,INF035,ffcb5baa-2dcb-4b1e-b7a7-df268c5f5a3b,SuperMilk for Kids,2025-03-30 04:48:50,1,468.1
TRK17095,influencer_marketing,MB_SummerFit,INF035,1fbeac56-9557-4528-a303-c8ebdfb66421,Multivitamin,2025-03-28 04:48:50,1,1313.9
TRK17096,influencer_marketing,Gritzo_KidsHealth,INF035,1d9c4627-2667-4507-bbdb-3330cbfe7788,SuperMilk for Kids,2025-03-27 04:48:50,1,590.82
TRK17097,influencer_marketing,Gritzo_KidsHealth,INF035,6ee247f8-d996-4aa6-8a88-cc5818f0344d,SuperMilk for Kids,2025-03-25 04:48:50,1,705.47
TRK17098,influencer_marketing,HKV_DailyWellness,INF035,b7888472-3d82-44fa-b715-315993d8a20f,Multivitamin,2025-03-27 04:48:50,1,1750.22
TRK17099,influencer_marketing,MB_SummerFit,INF035,a5bb830e-6061-4e87-bb17-3732f82cf9bf,Creatine,2025-03-30 04:48:50,1,3678.52
TRK17100,influencer_marketing,MB_NewYearBulk,INF035,794bc35a-db20-4290-91ae-6aebb2833195,SuperMilk for Kids,2025-03-25 04:48:50,1,803.46
TRK17101,influencer_marketing,HKV_DailyWellness,INF035,19018c5e-ad9e-4df7-9e40-b52e200495a9,BCAA,2025-03-30 04:48:50,1,4897.83
TRK17102,influencer_marketing,MB_NewYearBulk,INF035,f60a2e2a-104d-418a-83f9-1ee08992eafc,Multivitamin,2025-03-27 04:48:50,1,1197.02
TRK17103,influencer_marketing,MB_NewYearBulk,INF035,0b28d659-aad1-4678-8cb3-775716315a57,Mass Gainer,2025-03-29 04:48:50,1,3113.09
TRK17104,influencer_marketing,MB_SummerFit,INF035,aa16d86b-279c-4a8b-a0ab-da91b39c17e4,Creatine,2025-03-30 04:48:50,1,4301.35
TRK17105,influencer_marketing,HKV_DailyWellness,INF035,5b0e2ca1-78e0-4f36-9ca9-ccec0070d564,Omega 3,2025-03-26 04:48:50,1,1614.24
TRK17106,influencer_marketing,MB_SummerFit,INF035,59063632-da51-486c-8b83-69af22d0f409,SuperMilk for Kids,2025-03-25 04:48:50,1,513.33
TRK17107,influencer_marketing,MB_NewYearBulk,INF035,22750450-cd3e-4a65-bc1c-72a2be6cfddf,Creatine,2025-03-28 04:48:50,1,4750.12
TRK17108,influencer_marketing,HKV_DailyWellness,INF035,e63234b5-82ef-4a81-b67c-f143f83d65b1,Multivitamin,2025-03-25 04:48:50,1,513.86
TRK17109,influencer_marketing,HKV_DailyWellness,INF035,92bcdb79-a721-4c8b-a13f-c4370e6f1765,Mass Gainer,2025-03-29 04:48:50,1,4358.82
TRK17110,influencer_marketing,MB_NewYearBulk,INF035,a8b40079-250e-41ef-b9cb-e3213d89d0df,SuperMilk for Kids,2025-03-25 04:48:50,1,517.3
TRK17111,influencer_marketing,MB_NewYearBulk,INF035,3a1187f8-f2b9-46ee-bfa6-c12722b29735,Collagen,2025-03-27 04:48:50,1,891.32
TRK17112,influencer_marketing,Gritzo_KidsHealth,INF035,8ed6db48-7fa7-4bdc-9373-706fef062d4d,Whey Protein,2025-03-26 04:48:50,1,4709.31
TRK17113,influencer_marketing,HKV_DailyWellness,INF035,1bfef166-ebee-456e-86c0-4b11387ae5f4,Collagen,2025-03-26 04:48:50,1,1777.94
TRK17114,influencer_marketing,MB_NewYearBulk,INF035,425f0493-a708-469e-a11e-275653519368,Protein Oats for Teens,2025-03-30 04:48:50,1,949.9
TRK17115,influencer_marketing,HKV_GlowUp,INF035,63f2c891-cbd0-4f96-aa31-d7539ac87478,Multivitamin,2025-03-27 04:48:50,1,1105.08
TRK17116,influencer_marketing,MB_SummerFit,INF035,b0a5406d-aaca-4f68-93fa-005f08d5f88d,Gummy Stars,2025-03-29 04:48:50,1,669.19
TRK17117,influencer_marketing,Gritzo_KidsHealth,INF035,a5abba9e-ca4c-4805-b667-47b220e7bd15,Collagen,2025-03-27 04:48:50,1,1167.62
TRK17118,influencer_marketing,HKV_DailyWellness,INF035,8dedc66e-4ab4-473f-acf8-10ec5766aa5d,Whey Protein,2025-03-30 04:48:50,1,4732.16
TRK17119,influencer_marketing,HKV_GlowUp,INF035,4b6e32f9-b7cf-43ae-a6d8-9d4e2875b371,Omega 3,2025-03-25 04:48:50,1,1842.78
TRK17120,influencer_marketing,HKV_GlowUp,INF035,60db9904-0410-49ed-a233-5d2c25c5df76,Mass Gainer,2025-03-27 04:48:50,1,4291.59
TRK17121,influencer_marketing,MB_NewYearBulk,INF035,0714d6a5-2558-4af0-9d3f-16c889b5adfe,Multivitamin,2025-03-25 04:48:50,1,1513.13
TRK17122,influencer_marketing,MB_NewYearBulk,INF035,f45d2770-f6c6-4965-8448-ad92f77d5dd4,Collagen,2025-03-26 04:48:50,1,1553.05
TRK17123,influencer_marketing,Gritzo_KidsHealth,INF035,a02b6059-de7e-417f-b944-2de1f67741c8,Mass Gainer,2025-03-30 04:48:50,1,2941.05
TRK17124,influencer_marketing,Gritzo_KidsHealth,INF035,5f498dc2-7609-410a-b134-af7504ba0808,Mass Gainer,2025-03-28 04:48:50,1,3456.03
TRK17125,influencer_marketing,HKV_DailyWellness,INF035,2910a56f-084c-4666-9eb5-28be3c0e63b7,SuperMilk for Kids,2025-03-29 04:48:50,1,311.45
TRK17126,influencer_marketing,HKV_DailyWellness,INF035,5daa833c-f7fb-4de6-878b-55f845360190,Gummy Stars,2025-03-29 04:48:50,1,712.02
TRK17127,influencer_marketing,Gritzo_KidsHealth,INF035,b7d5f24d-76b3-4e89-9800-7b7948bddd6c,Protein Oats for Teens,2025-03-26 04:48:50,1,542.18
TRK17128,influencer_marketing,MB_SummerFit,INF035,9aaa10e2-6e7b-447c-b413-e764b7a58727,Whey Protein,2025-03-25 04:48:50,1,3453.62
TRK17129,influencer_marketing,Gritzo_KidsHealth,INF035,93aa44cd-d50c-48f7-9aed-5c108da17547,SuperMilk for Kids,2025-03-26 04:48:50,1,383.5
TRK17130,influencer_marketing,HKV_GlowUp,INF035,90b925db-b53e-4eb7-ade5-5fadc5bc8274,Omega 3,2025-03-26 04:48:50,1,561.27
TRK17131,influencer_marketing,HKV_DailyWellness,INF035,0c3a8714-4139-4b7a-949b-567995810e02,SuperMilk for Kids,2025-03-28 04:48:50,1,461.15
TRK17132,influencer_marketing,MB_SummerFit,INF035,a7dddf8e-a5ca-41ca-a34c-621cafc3b700,Collagen,2025-03-30 04:48:50,1,1283.43
TRK17133,influencer_marketing,MB_NewYearBulk,INF035,7090d49a-608d-4ab4-81dd-f6dd3db438e7,Biotin,2025-03-26 04:48:50,1,843.42
TRK17134,influencer_marketing,HKV_GlowUp,INF035,c30118bc-e454-4cae-be9c-e152ae85a0d4,Creatine,2025-03-27 04:48:50,1,4000.47
TRK17135,influencer_marketing,HKV_DailyWellness,INF035,527be7af-3359-4fae-b017-c4ca2064d60e,Creatine,2025-03-28 04:48:50,1,1908.46
TRK17136,influencer_marketing,HKV_GlowUp,INF035,aacf66cd-3cc6-4306-a868-ee5ddca61fb0,Multivitamin,2025-03-30 04:48:50,1,986.64
TRK17137,influencer_marketing,HKV_DailyWellness,INF035,0fb409ea-89ff-463d-becb-9496daf7c939,Whey Protein,2025-03-30 04:48:50,1,3500.91
TRK17138,influencer_marketing,HKV_DailyWellness,INF035,37845ce8-1ba9-4539-83e8-72e1bf4c2dfd,Gummy Stars,2025-03-30 04:48:50,1,872.58
TRK17139,influencer_marketing,MB_NewYearBulk,INF035,dae26389-0573-4b66-814b-760260e5bb4f,Gummy Stars,2025-03-30 04:48:50,1,655.59
TRK17140,influencer_marketing,HKV_GlowUp,INF035,a83cc603-d270-479f-99c1-6d610b7d279b,Creatine,2025-03-28 04:48:50,1,4754.86
TRK17141,influencer_marketing,MB_SummerFit,INF035,88dde6dc-4014-4f5e-81f9-fbf9d2583c1a,BCAA,2025-03-30 04:48:50,1,2784.02
TRK17142,influencer_marketing,Gritzo_KidsHealth,INF035,e5e998e9-e79e-41f4-bdbc-f9a5410d137c,BCAA,2025-03-30 04:48:50,1,3965.6
TRK17143,influencer_marketing,HKV_GlowUp,INF035,c95ebcd6-b97b-4683-97b0-3c052d732295,Protein Oats for Teens,2025-03-26 04:48:50,1,850.46
TRK17144,influencer_marketing,HKV_GlowUp,INF035,2fe49622-7ddd-4f35-9955-8be2b1aad29e,Mass Gainer,2025-03-28 04:48:50,1,4433.82
TRK17145,influencer_marketing,Gritzo_KidsHealth,INF035,eb62517f-14d4-401c-83fc-e57ff722d7fd,Multivitamin,2025-03-28 04:48:50,1,558.06
TRK17146,influencer_marketing,HKV_DailyWellness,INF035,902953c0-9b32-4e77-ab9a-498d401460f5,Collagen,2025-03-29 04:48:50,1,1540.99
TRK17147,influencer_marketing,HKV_DailyWellness,INF035,d3df841e-ccd3-4850-bcf1-118650169dc7,BCAA,2025-03-30 04:48:50,1,3367.07
TRK17148,influencer_marketing,HKV_GlowUp,INF035,fe63b6e1-1a7d-4fd1-8255-f4db26b162d9,Creatine,2025-03-28 04:48:50,1,3582.32
TRK17149,influencer_marketing,Gritzo_KidsHealth,INF035,5d40b396-3c49-45ec-b135-9323376eb424,Biotin,2025-03-30 04:48:50,1,1456.67
TRK17150,influencer_marketing,HKV_GlowUp,INF035,90ae1b91-89fb-4609-853a-182c0c5b203c,Protein Oats for Teens,2025-03-29 04:48:50,1,948.74
TRK17151,influencer_marketing,Gritzo_KidsHealth,INF035,8038a5c9-ca50-43d9-8183-ed453db8e411,Gummy Stars,2025-03-28 04:48:50,1,798.7
TRK17152,influencer_marketing,HKV_DailyWellness,INF035,ce348934-4026-4005-87c8-51b739067d5b,Whey Protein,2025-03-30 04:48:50,1,2206.69
TRK17153,influencer_marketing,MB_NewYearBulk,INF035,5c0a541d-7df9-4e14-b21f-eb3afca6d53b,Biotin,2025-03-26 04:48:50,1,1877.04
TRK17154,influencer_marketing,HKV_DailyWellness,INF035,a38511a9-923a-4fee-914b-3ac6792e8845,Omega 3,2025-03-26 04:48:50,1,1419.89
TRK17155,influencer_marketing,Gritzo_KidsHealth,INF035,9d4886a4-d817-456c-b241-b342a85e43f0,Collagen,2025-03-29 04:48:50,1,1848.6
TRK17156,influencer_marketing,MB_NewYearBulk,INF035,356ee327-2494-4474-a2fd-1b19221a5e76,Gummy Stars,2025-03-29 04:48:50,1,414.89
TRK17157,influencer_marketing,Gritzo_KidsHealth,INF035,aa499c91-c9ac-4540-9c43-6c86ea71056c,SuperMilk for Kids,2025-03-26 04:48:50,1,842.92
TRK17158,influencer_marketing,MB_NewYearBulk,INF035,1532c729-614c-497d-9f0d-3715919bdd4f,Creatine,2025-03-27 04:48:50,1,1711.65
TRK17159,influencer_marketing,HKV_GlowUp,INF035,fff73962-def4-4eec-a1b4-4d4be1b67989,Protein Oats for Teens,2025-03-30 04:48:50,1,713.98
TRK17160,influencer_marketing,HKV_DailyWellness,INF035,a704f116-6eaa-4daf-b59d-69a6c8b080bb,Creatine,2025-03-25 04:48:50,1,4304.75
TRK17161,influencer_marketing,MB_NewYearBulk,INF035,f0486f76-7a6c-4f83-bc0f-1f235366344d,SuperMilk for Kids,2025-03-30 04:48:50,1,390.76
TRK17162,influencer_marketing,Gritzo_KidsHealth,INF035,add33551-4405-4ed2-bd23-b961b7390902,BCAA,2025-03-30 04:48:50,1,2205.27
TRK17163,influencer_marketing,HKV_DailyWellness,INF035,ea81cd6b-ff1c-4736-b99f-ae7e607d773c,Protein Oats for Teens,2025-03-26 04:48:50,1,831.47
TRK17164,influencer_marketing,HKV_DailyWellness,INF035,cce32110-0395-48ef-9e54-74a5f0aea0c0,Gummy Stars,2025-03-30 04:48:50,1,738.88
TRK17165,influencer_marketing,MB_SummerFit,INF035,8bfa0603-4b75-4ef8-b98b-c916a09f08d9,Creatine,2025-03-28 04:48:50,1,4461.41
TRK17166,influencer_marketing,MB_NewYearBulk,INF035,6f5e182a-ded8-40d3-8ed8-930e401dfb9d,Gummy Stars,2025-03-30 04:48:50,1,595.99
TRK17167,influencer_marketing,HKV_GlowUp,INF035,35f1cfe4-9dfa-4994-80d9-3cef5cf6c618,Gummy Stars,2025-03-29 04:48:50,1,860.85
TRK17168,influencer_marketing,MB_SummerFit,INF035,94b1d457-7e10-4ac2-b81f-6836ac4a543e,Biotin,2025-03-26 04:48:50,1,1338.23
TRK17169,influencer_marketing,HKV_GlowUp,INF035,76822f37-b9ac-4869-9805-5dfc41e199dd,SuperMilk for Kids,2025-03-26 04:48:50,1,907.56
TRK17170,influencer_marketing,MB_NewYearBulk,INF035,e4dd3867-0a9f-4356-9f31-ee380a2f628d,Gummy Stars,2025-03-28 04:48:50,1,907.11
TRK17171,influencer_marketing,Gritzo_KidsHealth,INF035,f6c3458c-041f-4ec8-bab9-c08081fe4176,Omega 3,2025-03-25 04:48:50,1,588.46
TRK17172,influencer_marketing,MB_SummerFit,INF035,bf97af12-d563-4df8-9563-765bca9a27c6,SuperMilk for Kids,2025-03-27 04:48:50,1,541.82
TRK17173,influencer_marketing,HKV_DailyWellness,INF035,59f7544a-8b90-4344-95fe-6e27b48fb8af,Collagen,2025-03-28 04:48:50,1,1454.45
TRK17174,influencer_marketing,MB_NewYearBulk,INF035,ff6d8642-90ac-4cd9-88ee-719d16dc0e12,Creatine,2025-03-28 04:48:50,1,3352.83
TRK17175,influencer_marketing,MB_NewYearBulk,INF035,bda057ad-6c2f-4ed3-bbfb-94951cb30c93,Gummy Stars,2025-03-27 04:48:50,1,697.19
TRK17176,influencer_marketing,MB_SummerFit,INF035,e5b8591a-a630-4b4a-a46a-06357f33fa5c,BCAA,2025-03-25 04:48:50,1,3832.87
TRK17177,influencer_marketing,MB_NewYearBulk,INF035,50417c59-2fbf-4e68-8f80-b88b96a64e8d,Omega 3,2025-03-26 04:48:50,1,414.9
TRK17178,influencer_marketing,Gritzo_KidsHealth,INF035,51eac41f-15b5-4fc6-9c73-70f21c5edb49,Multivitamin,2025-03-27 04:48:50,1,1336.02
TRK17179,influencer_marketing,MB_NewYearBulk,INF035,279c064d-da71-4210-ab94-4aff228c35af,Creatine,2025-03-28 04:48:50,1,3220.76
TRK17180,influencer_marketing,HKV_GlowUp,INF035,7db754a0-26fd-4e8c-8024-ce657e1783c4,Gummy Stars,2025-03-25 04:48:50,1,356.85
TRK17181,influencer_marketing,HKV_DailyWellness,INF035,e3a7ce6f-1009-4526-837c-b302e077834e,Gummy Stars,2025-03-30 04:48:50,1,896.29
TRK17182,influencer_marketing,HKV_DailyWellness,INF035,20efab6b-082c-44de-8df8-61cb6b83a60a,Whey Protein,2025-03-30 04:48:50,1,4737.58
TRK17183,influencer_marketing,MB_SummerFit,INF035,096a607c-f8ae-4ef3-8f63-bdea1ad81ed4,Collagen,2025-03-29 04:48:50,1,1110.43
TRK17184,influencer_marketing,Gritzo_KidsHealth,INF035,7625a3f6-35ae-495d-94ae-2b7843fffb1c,Creatine,2025-03-25 04:48:50,1,3676.66
TRK17185,influencer_marketing,HKV_DailyWellness,INF035,f4e6e388-1bad-4f3a-a768-1f6aef5370d8,SuperMilk for Kids,2025-03-30 04:48:50,1,316.72
TRK17186,influencer_marketing,MB_NewYearBulk,INF035,55e4f48f-0ae5-4ef7-afc3-61f3e65ed217,Mass Gainer,2025-03-27 04:48:50,1,3821.7
TRK17187,influencer_marketing,Gritzo_KidsHealth,INF035,ca87576b-1ea6-4a9e-91ae-b9a6dba1de42,Protein Oats for Teens,2025-03-27 04:48:50,1,927.53
TRK17188,influencer_marketing,HKV_GlowUp,INF035,d272d35c-cf14-460e-a5a3-92ab78b20f2f,Mass Gainer,2025-03-30 04:48:50,1,2601.29
TRK17189,influencer_marketing,MB_SummerFit,INF035,0521c250-857d-4dd7-888f-b6f7b734a758,Gummy Stars,2025-03-30 04:48:50,1,805.23
TRK17190,influencer_marketing,HKV_GlowUp,INF035,67100e20-ead5-46a0-a25d-17827d0da5a1,Protein Oats for Teens,2025-03-25 04:48:50,1,472.25
TRK17191,influencer_marketing,HKV_DailyWellness,INF035,c98b91f3-b2cd-45e5-ae0a-3b8070572d66,Multivitamin,2025-03-26 04:48:50,1,1303.66
TRK17192,influencer_marketing,MB_NewYearBulk,INF035,ba41c846-f41f-4273-a85f-87b18b08b44f,Protein Oats for Teens,2025-03-28 04:48:50,1,397.31
TRK17193,influencer_marketing,HKV_DailyWellness,INF035,2e77a2c8-903e-4d43-9b20-a6d54033d65b,Protein Oats for Teens,2025-03-25 04:48:50,1,841.41
TRK17194,influencer_marketing,Gritzo_KidsHealth,INF035,6b6a24d2-dd89-4fca-960c-ea49d1e8073b,SuperMilk for Kids,2025-03-25 04:48:50,1,478.75
TRK17195,influencer_marketing,MB_SummerFit,INF035,f50aa9d5-3df6-40e6-b430-3b5a87268f4e,Whey Protein,2025-03-26 04:48:50,1,4935.19
TRK17196,influencer_marketing,HKV_GlowUp,INF035,08e99ccf-9b90-42f5-a40d-30719730c2fe,Mass Gainer,2025-03-28 04:48:50,1,3763.26
TRK17197,influencer_marketing,Gritzo_KidsHealth,INF035,3e5de146-d537-41fa-99e9-34760b9d732e,Collagen,2025-03-26 04:48:50,1,899.07
TRK17198,influencer_marketing,Gritzo_KidsHealth,INF035,a41623be-2d3e-4077-94d5-c06d89eddb3f,Omega 3,2025-03-28 04:48:50,1,450.16
TRK17199,influencer_marketing,HKV_GlowUp,INF035,19d13107-c792-416f-b1f2-52e8a3be26f3,Protein Oats for Teens,2025-03-25 04:48:50,1,784.33
TRK17200,influencer_marketing,Gritzo_KidsHealth,INF035,747eb07c-1f6f-43c2-a036-d7692c100003,BCAA,2025-03-26 04:48:50,1,4627.04
TRK17201,influencer_marketing,MB_SummerFit,INF035,5def8507-f675-4a0b-998e-1ab1a49450e9,Collagen,2025-03-29 04:48:50,1,1671.7
TRK17202,influencer_marketing,Gritzo_KidsHealth,INF035,aa12e009-6b42-4733-aa9d-64ba14960934,Multivitamin,2025-03-26 04:48:50,1,1406.29
TRK17203,influencer_marketing,Gritzo_KidsHealth,INF035,c1a61aa5-564b-4587-8e39-27a406cbf445,Multivitamin,2025-03-29 04:48:50,1,862.15
TRK17204,influencer_marketing,Gritzo_KidsHealth,INF035,d8440f41-2a49-4053-94af-f111e08153dd,Multivitamin,2025-03-25 04:48:50,1,1603.98
TRK17205,influencer_marketing,HKV_DailyWellness,INF035,c787507f-28a2-4d45-a6e3-f10782c09c81,Multivitamin,2025-03-26 04:48:50,1,732.92
TRK17206,influencer_marketing,HKV_DailyWellness,INF035,8c1d2863-7367-4541-93fa-69ce0276477c,SuperMilk for Kids,2025-03-30 04:48:50,1,428.82
TRK17207,influencer_marketing,HKV_DailyWellness,INF035,eeeeec48-8da6-4b30-ba59-a64312e18b34,Mass Gainer,2025-03-30 04:48:50,1,2839.86
TRK17208,influencer_marketing,Gritzo_KidsHealth,INF035,5b1a6f61-0f98-404d-a60b-afe3d0eeb734,Collagen,2025-03-26 04:48:50,1,714.66
TRK17209,influencer_marketing,MB_NewYearBulk,INF035,1cdd7887-2444-414d-aad4-7e906dc84a70,Mass Gainer,2025-03-29 04:48:50,1,2515.69
TRK17210,influencer_marketing,HKV_GlowUp,INF035,21ecdccc-17a9-4cc2-bffa-8d75ed9caaf9,Creatine,2025-03-29 04:48:50,1,3760.76
TRK17211,influencer_marketing,MB_NewYearBulk,INF035,e4eded7d-80e6-48ef-9363-cf96527302fb,Gummy Stars,2025-03-27 04:48:50,1,368.19
TRK17212,influencer_marketing,MB_NewYearBulk,INF035,34dad71f-e9a3-4666-956c-31caf1f976ed,Mass Gainer,2025-03-26 04:48:50,1,2263.58
TRK17213,influencer_marketing,HKV_DailyWellness,INF035,74a62b46-ebc4-484d-8930-4bbeb02b84b1,BCAA,2025-03-26 04:48:50,1,3258.29
TRK17214,influencer_marketing,HKV_DailyWellness,INF035,494dfa90-fbd4-431d-a36a-36798b8be1a1,BCAA,2025-03-28 04:48:50,1,3159.0
TRK17215,influencer_marketing,MB_SummerFit,INF035,eef1269e-53f5-4aa5-97bf-13f71cc87bf3,Multivitamin,2025-03-25 04:48:50,1,1674.4
TRK17216,influencer_marketing,MB_NewYearBulk,INF035,d69b9573-0875-4a51-8280-38e5cdeebf5a,SuperMilk for Kids,2025-03-28 04:48:50,1,438.22
TRK17217,influencer_marketing,Gritzo_KidsHealth,INF035,cadac693-5d5f-4877-834f-29b97c9e0c28,Gummy Stars,2025-03-25 04:48:50,1,334.96
TRK17218,influencer_marketing,HKV_DailyWellness,INF035,86fbe81c-7953-4678-a74f-1cf7b0500c3a,Multivitamin,2025-06-01 06:44:37,1,1521.39
TRK17219,influencer_marketing,MB_SummerFit,INF035,fe06afd4-974e-4b06-a598-f181e15c30b4,Biotin,2025-06-02 06:44:37,1,1525.9
TRK17220,influencer_marketing,MB_SummerFit,INF035,17668f04-ebd2-4715-a3c7-e63cc8f96658,Protein Oats for Teens,2025-05-31 06:44:37,1,834.4
TRK17221,influencer_marketing,Gritzo_KidsHealth,INF035,7d295351-ed14-4a6c-8d65-2e73705f2108,Gummy Stars,2025-05-29 06:44:37,1,943.8
TRK17222,influencer_marketing,HKV_GlowUp,INF035,c4d6ed21-629d-459e-b87f-666b3f2cb783,Mass Gainer,2025-05-31 06:44:37,1,4046.43
TRK17223,influencer_marketing,HKV_GlowUp,INF035,92c8c13f-b196-4c2b-a69b-e383e092f5a4,Creatine,2025-05-28 06:44:37,1,2800.62
TRK17224,influencer_marketing,Gritzo_KidsHealth,INF035,68cc11cb-420c-4344-b221-d29d68302968,Creatine,2025-05-29 06:44:37,1,3643.92
TRK17225,influencer_marketing,MB_NewYearBulk,INF035,f74af3e2-26ee-4511-9664-dd78f7096aa1,Mass Gainer,2025-05-30 06:44:37,1,2561.78
TRK17226,influencer_marketing,HKV_DailyWellness,INF035,7f52198a-9a9d-4983-b800-7af51eb177e0,Protein Oats for Teens,2025-05-30 06:44:37,1,652.04
TRK17227,influencer_marketing,MB_NewYearBulk,INF035,7438cfbd-b1c7-4ab5-8f5e-e35ab12ed454,Gummy Stars,2025-05-28 06:44:37,1,468.44
TRK17228,influencer_marketing,MB_SummerFit,INF035,58655d04-4c3d-4010-a0dc-5a12c1409466,Mass Gainer,2025-06-02 06:44:37,1,3887.9
TRK17229,influencer_marketing,MB_NewYearBulk,INF035,3086c9a8-1198-4291-aea8-8e11de5a16bb,Whey Protein,2025-05-31 06:44:37,1,3266.39
TRK17230,influencer_marketing,HKV_DailyWellness,INF035,ce0e6039-dc7c-4ccf-a1b3-364e50c8ef90,BCAA,2025-05-30 06:44:37,1,1886.98
TRK17231,influencer_marketing,HKV_GlowUp,INF035,0c7eea26-87ed-4af8-92ea-30bb94df48bd,Whey Protein,2025-05-30 06:44:37,1,4635.02
TRK17232,influencer_marketing,MB_NewYearBulk,INF035,f10abf06-07e3-44a3-a592-89ffd7a65fea,Collagen,2025-05-30 06:44:37,1,1090.84
TRK17233,influencer_marketing,MB_SummerFit,INF035,271160fb-fe58-4668-a98b-576d2f418ebb,Whey Protein,2025-06-01 06:44:37,1,1663.42
TRK17234,influencer_marketing,HKV_GlowUp,INF035,3d641270-4624-4dfe-8317-0e94d8d51138,SuperMilk for Kids,2025-05-31 06:44:37,1,782.05
TRK17235,influencer_marketing,MB_NewYearBulk,INF035,16ed44cd-ee44-4fb0-8fb5-f71517534991,Protein Oats for Teens,2025-06-02 06:44:37,1,890.65
TRK17236,influencer_marketing,Gritzo_KidsHealth,INF035,854486c5-538d-42d8-809e-5ea2b3265faa,Protein Oats for Teens,2025-06-01 06:44:37,1,372.18
TRK17237,influencer_marketing,Gritzo_KidsHealth,INF035,9d95ca75-db72-4260-b6f8-e75edf34e2fd,Protein Oats for Teens,2025-06-02 06:44:37,1,952.72
TRK17238,influencer_marketing,HKV_GlowUp,INF035,1bc1aae2-7cba-45a2-a811-df39d0d6dceb,Multivitamin,2025-05-29 06:44:37,1,1441.34
TRK17239,influencer_marketing,Gritzo_KidsHealth,INF035,1c5ceacf-154b-4035-a8db-4f8bcb953388,Protein Oats for Teens,2025-05-30 06:44:37,1,877.62
TRK17240,influencer_marketing,MB_SummerFit,INF035,a99984fc-0bce-45c9-8553-8acb3548e1d7,Omega 3,2025-05-29 06:44:37,1,544.62
TRK17241,influencer_marketing,HKV_GlowUp,INF035,66463923-697e-4b61-81df-6afe92d60b18,Multivitamin,2025-05-30 06:44:37,1,680.08
TRK17242,influencer_marketing,HKV_DailyWellness,INF035,9ad07589-0c9c-4f91-beda-857a15ec8453,Gummy Stars,2025-05-29 06:44:37,1,693.96
TRK17243,influencer_marketing,HKV_GlowUp,INF035,1ed2597f-5536-4d31-8cc5-38fe209c131a,BCAA,2025-05-29 06:44:37,1,2278.9
TRK17244,influencer_marketing,Gritzo_KidsHealth,INF035,eeb0ae95-04e6-4216-bb5e-f8cdbfbb266b,Whey Protein,2025-05-30 06:44:37,1,3199.18
TRK17245,influencer_marketing,Gritzo_KidsHealth,INF035,0ad76ce7-5b07-4e2c-a9c0-ddc4d6a2f578,Protein Oats for Teens,2025-05-28 06:44:37,1,894.14
TRK17246,influencer_marketing,MB_SummerFit,INF035,0b2ef65b-b214-41d7-89aa-61272851f975,Omega 3,2025-06-02 06:44:37,1,818.29
TRK17247,influencer_marketing,HKV_GlowUp,INF035,73b52784-56ff-495a-953b-90697ff81dc3,Whey Protein,2025-05-30 06:44:37,1,4362.77
